Dish Name,Ingredients,Price,Calories,Category
Papdi Thali,"milk, rose water, egg, capsicum, saffron, fish",672.84,40,Dessert
Creamy Samosa,"sugar, fish, rice, butter, spices, garlic, lentils",536.51,21,Dessert
Gulab Tikka,"onion, mutton, butter, noodles, cream, ginger, potato",101.44,23,Dessert
Lemon Kebab,"capsicum, prawn, onion, rice, paneer",402.0,27,Bread
Veg Masala,"soy sauce, spinach, mushroom, yogurt, sugar",237.87,48,Starter
Tandoori Samosa,"rice, potato, soy sauce, yogurt, egg, lentils",280.5,47,Bread
Cheese Corn Curry,"rice, mutton, sugar, tomato",126.93,18,Main Course
Onion Bhaji,"capsicum, okra, ginger, tomato, nuts, mushroom, rice",53.74,47,Dessert
Spicy Lassi,"egg, rice, tomato, prawn, mutton",581.39,29,Main Course
Shahi Chaat,"fish, cauliflower, garlic, spinach, noodles",277.97,14,Combo
Prawn Lassi,"saffron, potato, lentils, noodles, cauliflower",221.16,10,Beverage
Special Chaat,"garlic, cream, mushroom, nuts, flour",366.49,9,Starter
Chole Thali,"cashew, butter, onion",223.45,47,Bread
Paneer Pulao,"okra, lemon, paneer, nuts, spices, flour, potato",104.66,41,Main Course
Aloo Bhaji,"egg, yogurt, nuts",653.14,47,Bread
Cold Coffee Kebab,"mutton, lentils, spinach, milk, soy sauce",558.55,10,Non-Veg
Fish Masala,"egg, paneer, prawn, nuts, potato, garlic, spices",529.99,43,Veg
Hara Bhara Thali,"flour, lemon, nuts, butter, milk, rice",332.16,5,Dessert
Gobi Jamun,"fish, cream, okra, cashew, prawn, capsicum",247.94,8,Starter
Papdi Rice,"prawn, cauliflower, mushroom",543.73,50,Veg
Butter Chaat,"cauliflower, egg, sugar, garlic, capsicum, spices",534.53,32,Combo
Palak Masala,"mutton, noodles, ginger, spinach, cream, garlic, okra",158.14,9,Veg
Palak Pulao,"prawn, cream, sugar, fish",519.46,23,Dessert
Creamy Tikka,"capsicum, tomato, lemon",305.37,11,Starter
Mango Halwa,"mushroom, lemon, lentils, milk, flour, spinach, garlic",477.69,6,Dessert
Ras Bhaji,"butter, cauliflower, rice, fish, soy sauce",556.7,5,Non-Veg
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
Hara Bhara Halwa,"rice, tomato, spinach",316.11,15,Combo
Creamy Kebab,"butter, mushroom, spinach, nuts, noodles",314.28,10,Starter
Veg Naan,"mushroom, spices, okra, sugar",126.44,29,Non-Veg
Classic Rice,"spinach, cream, nuts, rose water, saffron, butter",283.01,29,Non-Veg
Onion Balls,"sugar, rice, rose water",307.13,26,Veg
Cheese Corn Naan,"milk, onion, cream, ginger, cauliflower",163.24,5,Non-Veg
Prawn Tikka,"soy sauce, lemon, cream",102.01,8,Veg
Chicken Korma,"onion, spices, ginger, garlic, mutton, spinach, prawn",654.37,14,Starter
Methi Lassi,"mushroom, flour, garlic",640.15,40,Starter
Classic Tikka,"potato, paneer, garlic, tomato, sugar",65.01,38,Combo
Ras Korma,"lemon, cauliflower, milk, nuts, spinach, ginger, spices",630.09,9,Combo
Hara Bhara Samosa,"capsicum, soy sauce, paneer, spices",257.8,20,Veg
Shahi Kebab,"cream, prawn, soy sauce, lemon",152.48,9,Non-Veg
Veg Jamun,"paneer, nuts, soy sauce, garlic, fish, cream",149.59,33,Combo
Veg Masala,"onion, soy sauce, garlic, sugar, noodles, saffron",419.46,9,Bread
Chole Naan,"soy sauce, garlic, egg",385.9,6,Main Course
Creamy Thali,"prawn, lentils, tomato, cauliflower, ginger",556.79,49,Combo
Ras Masala,"nuts, rice, yogurt, fish, paneer",646.39,28,Bread
Gulab Halwa,"tomato, spinach, cashew, fish, okra, egg, ginger",510.85,10,Non-Veg
Mutton Curry,"butter, lentils, capsicum, mutton, lemon",328.25,6,Dessert
Papdi Samosa,"paneer, okra, egg, butter",674.12,45,Veg
Mutton Thali,"flour, cream, spinach",389.12,26,Veg
Kadai Samosa,"soy sauce, ginger, spices",144.84,25,Combo
Veg Pulao,"sugar, onion, chicken, saffron",205.66,28,Non-Veg
Garlic Masala,"capsicum, rice, sugar, fish",493.68,17,Dessert
Gulab Samosa,"chicken, soy sauce, saffron",91.95,34,Veg
Garlic Korma,"tomato, mushroom, lentils",487.84,30,Combo
Methi Korma,"saffron, capsicum, milk",194.7,33,Starter
Garlic Balls,"okra, spinach, prawn, chicken, egg",339.62,24,Beverage
Papdi Thali,"milk, rose water, egg, capsicum, saffron, fish",672.84,40,Dessert
Creamy Samosa,"sugar, fish, rice, butter, spices, garlic, lentils",536.51,21,Dessert
Gulab Tikka,"onion, mutton, butter, noodles, cream, ginger, potato",101.44,23,Dessert
Lemon Kebab,"capsicum, prawn, onion, rice, paneer",402.0,27,Bread
Veg Masala,"soy sauce, spinach, mushroom, yogurt, sugar",237.87,48,Starter
Tandoori Samosa,"rice, potato, soy sauce, yogurt, egg, lentils",280.5,47,Bread
Cheese Corn Curry,"rice, mutton, sugar, tomato",126.93,18,Main Course
Onion Bhaji,"capsicum, okra, ginger, tomato, nuts, mushroom, rice",53.74,47,Dessert
Spicy Lassi,"egg, rice, tomato, prawn, mutton",581.39,29,Main Course
Shahi Chaat,"fish, cauliflower, garlic, spinach, noodles",277.97,14,Combo
Prawn Lassi,"saffron, potato, lentils, noodles, cauliflower",221.16,10,Beverage
Special Chaat,"garlic, cream, mushroom, nuts, flour",366.49,9,Starter
Chole Thali,"cashew, butter, onion",223.45,47,Bread
Paneer Pulao,"okra, lemon, paneer, nuts, spices, flour, potato",104.66,41,Main Course
Aloo Bhaji,"egg, yogurt, nuts",653.14,47,Bread
Cold Coffee Kebab,"mutton, lentils, spinach, milk, soy sauce",558.55,10,Non-Veg
Fish Masala,"egg, paneer, prawn, nuts, potato, garlic, spices",529.99,43,Veg
Hara Bhara Thali,"flour, lemon, nuts, butter, milk, rice",332.16,5,Dessert
Gobi Jamun,"fish, cream, okra, cashew, prawn, capsicum",247.94,8,Starter
Papdi Rice,"prawn, cauliflower, mushroom",543.73,50,Veg
Butter Chaat,"cauliflower, egg, sugar, garlic, capsicum, spices",534.53,32,Combo
Palak Masala,"mutton, noodles, ginger, spinach, cream, garlic, okra",158.14,9,Veg
Palak Pulao,"prawn, cream, sugar, fish",519.46,23,Dessert
Creamy Tikka,"capsicum, tomato, lemon",305.37,11,Starter
Mango Halwa,"mushroom, lemon, lentils, milk, flour, spinach, garlic",477.69,6,Dessert
Ras Bhaji,"butter, cauliflower, rice, fish, soy sauce",556.7,5,Non-Veg
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
Hara Bhara Halwa,"rice, tomato, spinach",316.11,15,Combo
Creamy Kebab,"butter, mushroom, spinach, nuts, noodles",314.28,10,Starter
Veg Naan,"mushroom, spices, okra, sugar",126.44,29,Non-Veg
Classic Rice,"spinach, cream, nuts, rose water, saffron, butter",283.01,29,Non-Veg
Onion Balls,"sugar, rice, rose water",307.13,26,Veg
Cheese Corn Naan,"milk, onion, cream, ginger, cauliflower",163.24,5,Non-Veg
Prawn Tikka,"soy sauce, lemon, cream",102.01,8,Veg
Chicken Korma,"onion, spices, ginger, garlic, mutton, spinach, prawn",654.37,14,Starter
Methi Lassi,"mushroom, flour, garlic",640.15,40,Starter
Classic Tikka,"potato, paneer, garlic, tomato, sugar",65.01,38,Combo
Ras Korma,"lemon, cauliflower, milk, nuts, spinach, ginger, spices",630.09,9,Combo
Hara Bhara Samosa,"capsicum, soy sauce, paneer, spices",257.8,20,Veg
Shahi Kebab,"cream, prawn, soy sauce, lemon",152.48,9,Non-Veg
Veg Jamun,"paneer, nuts, soy sauce, garlic, fish, cream",149.59,33,Combo
Veg Masala,"onion, soy sauce, garlic, sugar, noodles, saffron",419.46,9,Bread
Chole Naan,"soy sauce, garlic, egg",385.9,6,Main Course
Creamy Thali,"prawn, lentils, tomato, cauliflower, ginger",556.79,49,Combo
Ras Masala,"nuts, rice, yogurt, fish, paneer",646.39,28,Bread
Gulab Halwa,"tomato, spinach, cashew, fish, okra, egg, ginger",510.85,10,Non-Veg
Mutton Curry,"butter, lentils, capsicum, mutton, lemon",328.25,6,Dessert
Papdi Samosa,"paneer, okra, egg, butter",674.12,45,Veg
Mutton Thali,"flour, cream, spinach",389.12,26,Veg
Kadai Samosa,"soy sauce, ginger, spices",144.84,25,Combo
Veg Pulao,"sugar, onion, chicken, saffron",205.66,28,Non-Veg
Garlic Masala,"capsicum, rice, sugar, fish",493.68,17,Dessert
Gulab Samosa,"chicken, soy sauce, saffron",91.95,34,Veg
Garlic Korma,"tomato, mushroom, lentils",487.84,30,Combo
Methi Korma,"saffron, capsicum, milk",194.7,33,Starter
Garlic Balls,"okra, spinach, prawn, chicken, egg",339.62,24,Beverage
Papdi Thali,"milk, rose water, egg, capsicum, saffron, fish",672.84,40,Dessert
Creamy Samosa,"sugar, fish, rice, butter, spices, garlic, lentils",536.51,21,Dessert
Gulab Tikka,"onion, mutton, butter, noodles, cream, ginger, potato",101.44,23,Dessert
Lemon Kebab,"capsicum, prawn, onion, rice, paneer",402.0,27,Bread
Veg Masala,"soy sauce, spinach, mushroom, yogurt, sugar",237.87,48,Starter
Tandoori Samosa,"rice, potato, soy sauce, yogurt, egg, lentils",280.5,47,Bread
Cheese Corn Curry,"rice, mutton, sugar, tomato",126.93,18,Main Course
Onion Bhaji,"capsicum, okra, ginger, tomato, nuts, mushroom, rice",53.74,47,Dessert
Spicy Lassi,"egg, rice, tomato, prawn, mutton",581.39,29,Main Course
Shahi Chaat,"fish, cauliflower, garlic, spinach, noodles",277.97,14,Combo
Prawn Lassi,"saffron, potato, lentils, noodles, cauliflower",221.16,10,Beverage
Special Chaat,"garlic, cream, mushroom, nuts, flour",366.49,9,Starter
Chole Thali,"cashew, butter, onion",223.45,47,Bread
Paneer Pulao,"okra, lemon, paneer, nuts, spices, flour, potato",104.66,41,Main Course
Aloo Bhaji,"egg, yogurt, nuts",653.14,47,Bread
Cold Coffee Kebab,"mutton, lentils, spinach, milk, soy sauce",558.55,10,Non-Veg
Fish Masala,"egg, paneer, prawn, nuts, potato, garlic, spices",529.99,43,Veg
Hara Bhara Thali,"flour, lemon, nuts, butter, milk, rice",332.16,5,Dessert
Gobi Jamun,"fish, cream, okra, cashew, prawn, capsicum",247.94,8,Starter
Papdi Rice,"prawn, cauliflower, mushroom",543.73,50,Veg
Butter Chaat,"cauliflower, egg, sugar, garlic, capsicum, spices",534.53,32,Combo
Palak Masala,"mutton, noodles, ginger, spinach, cream, garlic, okra",158.14,9,Veg
Palak Pulao,"prawn, cream, sugar, fish",519.46,23,Dessert
Creamy Tikka,"capsicum, tomato, lemon",305.37,11,Starter
Mango Halwa,"mushroom, lemon, lentils, milk, flour, spinach, garlic",477.69,6,Dessert
Ras Bhaji,"butter, cauliflower, rice, fish, soy sauce",556.7,5,Non-Veg
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
Hara Bhara Halwa,"rice, tomato, spinach",316.11,15,Combo
Creamy Kebab,"butter, mushroom, spinach, nuts, noodles",314.28,10,Starter
Veg Naan,"mushroom, spices, okra, sugar",126.44,29,Non-Veg
Classic Rice,"spinach, cream, nuts, rose water, saffron, butter",283.01,29,Non-Veg
Onion Balls,"sugar, rice, rose water",307.13,26,Veg
Cheese Corn Naan,"milk, onion, cream, ginger, cauliflower",163.24,5,Non-Veg
Prawn Tikka,"soy sauce, lemon, cream",102.01,8,Veg
Chicken Korma,"onion, spices, ginger, garlic, mutton, spinach, prawn",654.37,14,Starter
Methi Lassi,"mushroom, flour, garlic",640.15,40,Starter
Classic Tikka,"potato, paneer, garlic, tomato, sugar",65.01,38,Combo
Ras Korma,"lemon, cauliflower, milk, nuts, spinach, ginger, spices",630.09,9,Combo
Hara Bhara Samosa,"capsicum, soy sauce, paneer, spices",257.8,20,Veg
Shahi Kebab,"cream, prawn, soy sauce, lemon",152.48,9,Non-Veg
Veg Jamun,"paneer, nuts, soy sauce, garlic, fish, cream",149.59,33,Combo
Veg Masala,"onion, soy sauce, garlic, sugar, noodles, saffron",419.46,9,Bread
Chole Naan,"soy sauce, garlic, egg",385.9,6,Main Course
Creamy Thali,"prawn, lentils, tomato, cauliflower, ginger",556.79,49,Combo
Ras Masala,"nuts, rice, yogurt, fish, paneer",646.39,28,Bread
Gulab Halwa,"tomato, spinach, cashew, fish, okra, egg, ginger",510.85,10,Non-Veg
Mutton Curry,"butter, lentils, capsicum, mutton, lemon",328.25,6,Dessert
Papdi Samosa,"paneer, okra, egg, butter",674.12,45,Veg
Mutton Thali,"flour, cream, spinach",389.12,26,Veg
Kadai Samosa,"soy sauce, ginger, spices",144.84,25,Combo
Veg Pulao,"sugar, onion, chicken, saffron",205.66,28,Non-Veg
Garlic Masala,"capsicum, rice, sugar, fish",493.68,17,Dessert
Gulab Samosa,"chicken, soy sauce, saffron",91.95,34,Veg
Garlic Korma,"tomato, mushroom, lentils",487.84,30,Combo
Methi Korma,"saffron, capsicum, milk",194.7,33,Starter
Garlic Balls,"okra, spinach, prawn, chicken, egg",339.62,24,Beverage
Papdi Thali,"milk, rose water, egg, capsicum, saffron, fish",672.84,40,Dessert
Creamy Samosa,"sugar, fish, rice, butter, spices, garlic, lentils",536.51,21,Dessert
Gulab Tikka,"onion, mutton, butter, noodles, cream, ginger, potato",101.44,23,Dessert
Lemon Kebab,"capsicum, prawn, onion, rice, paneer",402.0,27,Bread
Veg Masala,"soy sauce, spinach, mushroom, yogurt, sugar",237.87,48,Starter
Tandoori Samosa,"rice, potato, soy sauce, yogurt, egg, lentils",280.5,47,Bread
Cheese Corn Curry,"rice, mutton, sugar, tomato",126.93,18,Main Course
Onion Bhaji,"capsicum, okra, ginger, tomato, nuts, mushroom, rice",53.74,47,Dessert
Spicy Lassi,"egg, rice, tomato, prawn, mutton",581.39,29,Main Course
Shahi Chaat,"fish, cauliflower, garlic, spinach, noodles",277.97,14,Combo
Prawn Lassi,"saffron, potato, lentils, noodles, cauliflower",221.16,10,Beverage
Special Chaat,"garlic, cream, mushroom, nuts, flour",366.49,9,Starter
Chole Thali,"cashew, butter, onion",223.45,47,Bread
Paneer Pulao,"okra, lemon, paneer, nuts, spices, flour, potato",104.66,41,Main Course
Aloo Bhaji,"egg, yogurt, nuts",653.14,47,Bread
Cold Coffee Kebab,"mutton, lentils, spinach, milk, soy sauce",558.55,10,Non-Veg
Fish Masala,"egg, paneer, prawn, nuts, potato, garlic, spices",529.99,43,Veg
Hara Bhara Thali,"flour, lemon, nuts, butter, milk, rice",332.16,5,Dessert
Gobi Jamun,"fish, cream, okra, cashew, prawn, capsicum",247.94,8,Starter
Papdi Rice,"prawn, cauliflower, mushroom",543.73,50,Veg
Butter Chaat,"cauliflower, egg, sugar, garlic, capsicum, spices",534.53,32,Combo
Palak Masala,"mutton, noodles, ginger, spinach, cream, garlic, okra",158.14,9,Veg
Palak Pulao,"prawn, cream, sugar, fish",519.46,23,Dessert
Creamy Tikka,"capsicum, tomato, lemon",305.37,11,Starter
Mango Halwa,"mushroom, lemon, lentils, milk, flour, spinach, garlic",477.69,6,Dessert
Ras Bhaji,"butter, cauliflower, rice, fish, soy sauce",556.7,5,Non-Veg
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
Hara Bhara Halwa,"rice, tomato, spinach",316.11,15,Combo
Creamy Kebab,"butter, mushroom, spinach, nuts, noodles",314.28,10,Starter
Veg Naan,"mushroom, spices, okra, sugar",126.44,29,Non-Veg
Classic Rice,"spinach, cream, nuts, rose water, saffron, butter",283.01,29,Non-Veg
Onion Balls,"sugar, rice, rose water",307.13,26,Veg
Cheese Corn Naan,"milk, onion, cream, ginger, cauliflower",163.24,5,Non-Veg
Prawn Tikka,"soy sauce, lemon, cream",102.01,8,Veg
Chicken Korma,"onion, spices, ginger, garlic, mutton, spinach, prawn",654.37,14,Starter
Methi Lassi,"mushroom, flour, garlic",640.15,40,Starter
Classic Tikka,"potato, paneer, garlic, tomato, sugar",65.01,38,Combo
Ras Korma,"lemon, cauliflower, milk, nuts, spinach, ginger, spices",630.09,9,Combo
Hara Bhara Samosa,"capsicum, soy sauce, paneer, spices",257.8,20,Veg
Shahi Kebab,"cream, prawn, soy sauce, lemon",152.48,9,Non-Veg
Veg Jamun,"paneer, nuts, soy sauce, garlic, fish, cream",149.59,33,Combo
Veg Masala,"onion, soy sauce, garlic, sugar, noodles, saffron",419.46,9,Bread
Chole Naan,"soy sauce, garlic, egg",385.9,6,Main Course
Creamy Thali,"prawn, lentils, tomato, cauliflower, ginger",556.79,49,Combo
Ras Masala,"nuts, rice, yogurt, fish, paneer",646.39,28,Bread
Gulab Halwa,"tomato, spinach, cashew, fish, okra, egg, ginger",510.85,10,Non-Veg
Mutton Curry,"butter, lentils, capsicum, mutton, lemon",328.25,6,Dessert
Papdi Samosa,"paneer, okra, egg, butter",674.12,45,Veg
Mutton Thali,"flour, cream, spinach",389.12,26,Veg
Kadai Samosa,"soy sauce, ginger, spices",144.84,25,Combo
Veg Pulao,"sugar, onion, chicken, saffron",205.66,28,Non-Veg
Garlic Masala,"capsicum, rice, sugar, fish",493.68,17,Dessert
Gulab Samosa,"chicken, soy sauce, saffron",91.95,34,Veg
Garlic Korma,"tomato, mushroom, lentils",487.84,30,Combo
Methi Korma,"saffron, capsicum, milk",194.7,33,Starter
Garlic Balls,"okra, spinach, prawn, chicken, egg",339.62,24,Beverage
Papdi Thali,"milk, rose water, egg, capsicum, saffron, fish",672.84,40,Dessert
Creamy Samosa,"sugar, fish, rice, butter, spices, garlic, lentils",536.51,21,Dessert
Gulab Tikka,"onion, mutton, butter, noodles, cream, ginger, potato",101.44,23,Dessert
Lemon Kebab,"capsicum, prawn, onion, rice, paneer",402.0,27,Bread
Veg Masala,"soy sauce, spinach, mushroom, yogurt, sugar",237.87,48,Starter
Tandoori Samosa,"rice, potato, soy sauce, yogurt, egg, lentils",280.5,47,Bread
Cheese Corn Curry,"rice, mutton, sugar, tomato",126.93,18,Main Course
Onion Bhaji,"capsicum, okra, ginger, tomato, nuts, mushroom, rice",53.74,47,Dessert
Spicy Lassi,"egg, rice, tomato, prawn, mutton",581.39,29,Main Course
Shahi Chaat,"fish, cauliflower, garlic, spinach, noodles",277.97,14,Combo
Prawn Lassi,"saffron, potato, lentils, noodles, cauliflower",221.16,10,Beverage
Special Chaat,"garlic, cream, mushroom, nuts, flour",366.49,9,Starter
Chole Thali,"cashew, butter, onion",223.45,47,Bread
Paneer Pulao,"okra, lemon, paneer, nuts, spices, flour, potato",104.66,41,Main Course
Aloo Bhaji,"egg, yogurt, nuts",653.14,47,Bread
Cold Coffee Kebab,"mutton, lentils, spinach, milk, soy sauce",558.55,10,Non-Veg
Fish Masala,"egg, paneer, prawn, nuts, potato, garlic, spices",529.99,43,Veg
Hara Bhara Thali,"flour, lemon, nuts, butter, milk, rice",332.16,5,Dessert
Gobi Jamun,"fish, cream, okra, cashew, prawn, capsicum",247.94,8,Starter
Papdi Rice,"prawn, cauliflower, mushroom",543.73,50,Veg
Butter Chaat,"cauliflower, egg, sugar, garlic, capsicum, spices",534.53,32,Combo
Palak Masala,"mutton, noodles, ginger, spinach, cream, garlic, okra",158.14,9,Veg
Palak Pulao,"prawn, cream, sugar, fish",519.46,23,Dessert
Creamy Tikka,"capsicum, tomato, lemon",305.37,11,Starter
Mango Halwa,"mushroom, lemon, lentils, milk, flour, spinach, garlic",477.69,6,Dessert
Ras Bhaji,"butter, cauliflower, rice, fish, soy sauce",556.7,5,Non-Veg
Cheese Corn Rice,"cauliflower, sugar, fish, potato, butter, chicken, noodles",553.69,10,Beverage
Cheese Corn Thali,"milk, ginger, mushroom",430.05,22,Non-Veg
Mango Kebab,"prawn, cashew, paneer, chicken, capsicum, milk",341.89,28,Veg
Onion Curry,"onion, chicken, saffron, butter, garlic, capsicum, rice",574.64,27,Dessert
Onion Naan,"butter, egg, fish, rice, sugar",342.65,40,Dessert
Fish Chaat,"rose water, noodles, capsicum, mutton, rice",281.79,19,Combo
Chole Halwa,"cashew, mutton, garlic, egg, rose water",334.57,46,Main Course
Palak Rice,"paneer, milk, cauliflower, mutton, saffron, garlic, capsicum",667.97,45,Dessert
